SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistName,Duration,KeySignature,Tempo,TimeSignature,Title,Year,SongHotness
6591,SOTLLRE12A6D4F8EFF,56996,The Projected Passion Revue,AR8CT8U1187FB4D803,Dexys Midnight Runners,245.36771,1,155.521,1,Breaking Down The Walls Of Heartache,1991,0.394394856
6592,SOIDHVM12AB0183B34,338991,Remembering The Sixties,ARTHWIZ1187FB4258D,Frank Ifield,152.92036,4,85.216,3,He'll Have To Go,0,0.0
6593,SOGWWAU12AB0188844,816250,Vintage Collections,ARQGYP71187FB44566,Jimmy Wakely,165.61587,3,96.801,3,In The Valley Of The Moon,0,
6594,SOMLZER12A8C134C00,143011,Channel Fever,AR8VUUR1187B9A518B,Chris Jagger,198.03383,0,109.346,4,Baby Is Blue,0,
6595,SOGTHUU12A67020FF8,8759,I'm Gonna Be Dead Someday,ARKQN8X1187B99221C,Joe Rogan,268.25098,4,106.229,4,Voodoo Punnany (Album Version),2000,0.212045405
6596,SOEGLEK12A8C139CB7,208340,10 Years Anniversary Remix Compilation,ARPJTI51187B9B45FB,Billie Ray Martin Feat. Ann Peebles,466.96444,11,126.006,4,18 Carat Garbage,0,
6597,SOSOZDV12A8C1363A0,289460,The Best Of,AREZWC61187FB52DCF,Johnny Nash,161.67138,2,170.987,4,Loving You,0,0.265861049
6598,SONABHP12A8C137026,205293,The Legends EP: Volume II,AR5OH1V1187FB574C3,Kenny Wayne Shepherd,386.48118,7,90.514,1,"Born In Louisiana [with Clarence Gatemouth"" Brown] [Live]",0,0.518418707
6599,SODNCTF12AB0187B92,556971,Emotion,ARF3GX71187FB3EB66,Martina McBride,230.66077,6,159.886,4,Make Me Believe,1999,0.38293509
6600,SOIUETF12AB0189B73,812008,Sailor Songs,AR2F37U1187B990860,Gina V. D'Orio,139.91138,5,168.628,1,Naval War,2004,0.229144104
6601,SOHRRYN12A8C133127,285334,SESSIONS,ARO31HI1187B9A12E4,Original Love,164.91057,9,75.085,4,Let's Go To The Darkside Of The Moon (Piano Version),0,
6602,SOROTVP12A8C13A565,103612,Sugar and Spite,ARZAJ9C1187B9A21F4,Unkle Bob,252.18567,6,124.094,4,What Do I Know,2006,0.482804276
6603,SOCLLUZ12A8AE47ACE,138168,Twelve Year Silence,AR7W7Z01187B998286,Dark new Day,278.02077,10,133.985,4,Free (Album Version),2005,0.334706549
6604,SOCJBTL12AB0188831,662522,What Is Light? Where Is Laughter?,ARJGRNY11F4C847277,Twin Atlantic,240.19546,9,141.925,4,What Is Light? Where Is Laughter? (Acoustic Version),2008,0.439202489
6606,SOHMWZN12A8C13C088,204336,The Warrior's Code,ARD2NDU1187B99B615,Dropkick Murphys,175.96036,7,140.618,4,The Burden (Album Version),2005,0.651569826
6607,SOLDTSJ12A58A78E1B,542511,Terror Squad,ARLGUTA1187B9B605F,Terror Squad featuring Big Pun,199.99302,1,180.017,4,Watcha Gon Do?  (Explicit LP Version),0,0.375984302
6608,SOSYUFL12AB017D815,445461,None Shall Pass - Instrumentals And Accapellas,AR6F6I21187FB5A3AA,Aesop Rock,272.87465,0,148.017,4,No City - Instrumental,0,0.304169503
6609,SOGQRTH12A6D4F41A0,23951,Come A Little Bit Closer,ARBJI5N1187FB400D0,Jay & The Americans,137.19465,5,119.441,4,Some Enchanted Evening,1988,0.628296796
6610,SOFMOHX12A8C140B74,307594,7 Days In Memphis,AREVNQH1187B98FDDB,Peter Gallagher,182.282,5,104.131,4,Everytime It Rains,2005,0.287643396
6611,SOWQNPV12A6D4F980D,47592,Flying Cowboys,ARXPE571187FB4AFD0,Rickie Lee Jones,331.36281,0,87.94,4,Away From The Sky,1989,0.459724988
6612,SOFDYYA12A58A78E73,609792,Girls of the 60's,ARH8VT91187FB49CA2,The Exciters,142.21016,6,89.342,4,Tell Him,1962,
6613,SOFPEHK12A6D4F499E,27630,The Plan,ARI4NXX1187FB59DF2,Raze,211.19955,1,119.868,4,Celebration (The Plan Album Version),0,
6614,SOAWKUR12A8C1402E1,174382,The Best Of Antonio Carlos Jobim,AREYIHC1187B99CE0B,Brasilian Tropical Orchestra,191.03302,6,90.336,3,Retrato Em Branco E Preto,0,0.270775999
6615,SOBEJLH12A8C13B743,208829,Gridshift,ARO0EUG1187B9AC250,Portable,369.60608,11,123.295,4,Don't Give Up,2002,
6616,SODCEXU12AB018B07E,470734,Hai Shava,ARH4N0N1187FB3E1F1,Malkit Singh,354.66404,2,107.245,3,Dhol Ton Bina,1993,
6618,SOEGWFT12A6D4F89FD,64495,Terminate Damnation,ARC7C241187B990F7F,Becoming The Archetype,308.74077,8,198.464,4,Ex Nihilo,2005,0.652436655
6619,SONFHNY12A8C134D9A,196569,Adam Richman Live at Maxwell's 02/28/2006,AREF29Y1187B9AAFA3,Adam Richman,344.94649,3,127.677,1,From The Pain,2005,0.39407153
6621,SONDNEJ12AB0186FAC,511379,The Singles Collection,ARHLYXD11F50C4B49E,Bruisers,143.62077,0,97.341,4,Bloodshed,0,0.392008771
6622,SOSUCQN12A8C141DFF,522636,The Way We Love,AR3USQW1187FB4A90D,Bebo Norman,219.45424,5,90.191,4,Sunday,2006,0.531722098
6623,SOTUHWT12A58A7ABA9,104838,Process Of Belief,AR46CAD1187FB4D84B,Bad Religion,239.882,2,112.918,4,Epiphany,2002,0.650041838
6624,SOKNZJM12A8C13CC0F,217171,Best Of,ARFNJ4O1187B9A204B,Broadcast,227.89179,0,128.656,4,Cool Kid,0,
6625,SONPCNG12AB0184E68,671611,Hip Hop Street Party_ Vol. 4,AREUMQS1187FB3AC8F,Fabri Fibra,228.67546,7,92.526,4,Io non ti invidio,0,0.38293509
6626,SOPDDDX12A8C145BD7,378995,Award-Winning Movie Themes : The 70's,ARYKFVV1187FB3CA6B,The London Pops Orchestra,180.4273,5,103.068,4,Imperial March,0,
6627,SORKPVE12A81C20227,133241,Van Halen Live: Right Here_ Right Now,ARNLO5S1187B9B80CC,Van Halen,321.72363,9,130.685,4,Runaround (Live Version),0,0.635039944
6628,SOAVCCW12A8C13FAD4,250759,Hoping That You're Hoping,ARUVPZF1187FB4880D,Charlie Louvin,156.60363,2,90.481,4,Love And Wealth,0,
6629,SOGCCDG12AB0180441,386910,Toby Love,ARQEPTZ1187FB4CD36,Toby Love featuring Rakim & Ken-Y,260.28363,8,134.012,4,Tengo Un Amor,2007,0.782452966
6630,SOWHCEB12A8AE476C4,279635,Bleeding Love,ARY80281187FB3E380,Sandi Thom,261.72036,7,96.171,4,Bleeding Love,0,0.215080319
6631,SOHYFPE12A6702090B,12758,All Or Nothing,AR2XI6G1187B9AE7DA,Fat Joe,235.20608,2,80.865,4,My FoFo  (Album Version - Amended),2005,0.485296593
6632,SOSUJVC12A6D4F45F5,25685,Ode To Bobbie Gentry... The Capitol Years,ARQXAUH1187B9BA010,Bobbie Gentry,156.21179,7,99.777,1,Reunion,1968,
6633,SOLZHTJ12A8C1370B8,250871,Zen Peace,ARFEV5S1187B99F2EA,Aeoliah,269.29587,3,136.749,3,Temple Bells,0,0.265861049
6634,SOWALNK12AB018A5DD,820294,European Monsoon,ARN4IYF1187FB49D76,Pagan Wanderer Lu,236.01587,0,85.073,3,The Island etc.,0,0.340922756
6636,SOVJPHX12A6D4F9D48,53747,Can You Feel It,ARZCHLM1187FB495C3,Ray Barretto,270.88934,7,133.12,5,Whirlpool (LP Version),0,0.0
6637,SOBMXKO12A8C138F28,154651,Flesh And Bone (Intl. World Territory),AREMOC71187B996C2F,Lara Fabian,222.64118,10,139.711,4,Surrender To Me,0,0.0
6638,SONCJLY12AB0187193,756277,Perverting Mankind,ARI28VJ1187FB4EAD7,Slackbaba,330.39628,7,120.016,4,The Real Trick,2010,
6639,SOWSDYA12A8C134D67,143438,The Hits,ARVNGA71187FB3C107,Faith Hill,219.84608,7,118.077,3,Red Umbrella (Album Version),2007,0.573019828
6640,SOWQNJG12A8C142B24,475992,Grim Prospects Remixes - Grim Prospects Will Never End,AR3WMW01187B9921F7,Schizoid,80.09098,11,54.316,1,Grim Prospects (Harsh Remix),0,
6641,SOBAORS12A6D4F6820,21648,Chasing Daylight,AREPD8D1187FB3F5BC,Sister Hazel,235.72853,10,217.13,4,Come Around (LP Version),2003,0.627363448
6642,SOTKTCQ12AB01863FF,409164,Joe Sent Me,ARZFRQM1187B9A9772,Vanessa Daou,252.86485,4,113.968,4,Black & White,0,0.386790177
6643,SOERZVM12A8C13C5A4,165392,Tian Cai Yu Bai Chi Zhi Tian Cai Bai Chi Meng,AR8QHU51187B9A3341,Leo Ku,203.57179,6,118.062,4,Tian Cai Yu Bai Chi Zhi Tian Cai Bai Chi Meng,0,
6644,SOPMWKF12AC961828D,599504,Spirits In The Material World: A Reggae Tribute To The Police,ARN1SGT1187B9AC5A4,Inner Circle,227.81342,0,90.018,4,Bed's Too Big Without You,2008,0.0
6645,SOAYQTY12A6701D156,53753,In Person At El Matador,ARODFDS1187FB57348,Sergio Mendes,157.67465,9,155.792,1,O Morro (Live At El Matador_ San Francisco),0,
6646,SONDHSJ12A8C13F60C,321191,Sexy Fountain Noise,ARM1ELZ1187FB49FC1,Lexie Mountain Boys,239.56853,6,51.931,1,Lullaby For The Dead In Our Life,2006,
6648,SOQHWMN12A6701E2D9,9844,Siren Song Of The Counter-Culture,ARZWK2R1187B98F09F,Rise Against,200.12363,6,184.591,3,Swing Life Away,2003,0.875510884
6649,SOUMRKX12AB017EAF9,534764,Perfection,ARYORUX11F4C846890,Perfection,251.95057,7,127.555,4,Yesss Lord...,0,
6650,SOYCOZK12AC9070EB7,737179,DAVIS_ C.: Cranford (Davis),ARV5O111187B9A3F3A,Carl Davis,157.64853,3,66.529,7,Cranford: Holbrook,0,
6651,SODTGIO12AB0183F81,752497,Music History - Reggae,ARSTA431187B9A3599,Dennis Brown,468.16608,7,143.973,4,The drifter,0,
6652,SOLBBCS12AC468D6D0,735639,Conniff Meets Butterfield,ARXZIHJ1187B9A4ED9,Ray Conniff,172.30322,0,148.929,4,Something To Remember You By,0,
6653,SOLYISV12AC4687272,598190,The X-Factor (Side B),ARTHEAP122BCFCD0B2,DJ X-Change,188.78649,11,102.662,1,Zoned Out,0,
6654,SOQHXOA12A8C136BF9,151102,Live At The Blue Note,AR9JNFU1187B9B9868,Gal Costa,230.47791,2,123.871,4,Wave,1999,
6655,SOLVETC12AF72A6740,343217,You're Safe,ARI0PUX1187FB3F215,Maxi Priest,292.25751,0,167.278,1,Caution,1991,
6656,SOZHGUS12AB0183E50,768882,Carroll Thompson,AR009211187B989185,Carroll Thompson,188.15955,4,127.506,1,Change,0,
6657,SOLSYJA12AB018810D,465578,Yi Ge Gu Shi,ARXGWZP11F4C83C075,Leon Lai,265.482,11,130.008,4,Mei Zi,0,
6659,SOGZQIX12AB018F072,586392,Mone Zion,AR2XSQR11C8A415656,Taya wooden,267.59791,4,160.251,4,Mothers Rastas,2007,0.0
6660,SOLXPTW12AB017D6EB,340648,Irish Folk Favourites,ARKNICM1187B9B9CE5,Mick Moloney,204.95628,2,229.749,1,Medley,0,0.0
6661,SOONJAI12A8C135254,288833,100 R&B Classics - The Anthems,ARXGWNG1187FB503A5,Ini Kamoze,242.59873,7,100.339,4,Here Comes The Hotstepper,1995,
6662,SOLCKVN12AB01873D0,585297,Taste the Blood Of...,ARK9W051187FB4B783,Zombina & The Skeletones,152.65914,2,91.018,4,Can't Break a Dead Girl's Heart,2002,0.547324832
6663,SOODHEW12A6D4F8E96,38721,Shoulda Been Home,AR8AVU31187FB42175,The Robert Cray Band,384.522,1,119.788,4,Far Away (Album Version),0,0.265861049
6664,SOYTSKQ12A8C1373B4,93181,Jukebox Hits 1940-1951,AR4UJ7O1187B994010,Buddy Johnson,140.01587,0,72.74,7,Did You See Jackie Robinson Hit That Ball?,2005,0.501726082
6665,SOMFYIV12A58A7F0B5,287832,Hell On Earth (Explicit),AREV2491187B9B017E,Mobb Deep,274.1024,9,91.913,4,Hell On Earth (Front Lines),1996,
6666,SOFIGYP12A6D4FA5C7,53053,The City,ARMPRI31187FB4F7D9,Vangelis,297.66485,7,163.789,1,Twilight,1990,0.624833534
6667,SOYWTMP12AB017B32B,386910,Toby Love,ARQEPTZ1187FB4CD36,Toby Love Feat. Girlz Talk,230.86975,0,127.971,4,Yo Quiero Saber,0,0.0
6668,SOQIDYH12A6D4F79EA,22385,Comatised,ARSQW3I1187B9ACD14,Leona Naess,199.07873,11,93.259,4,Chase,2000,0.587322522
6669,SOGCKGR12AB0184479,800541,Muad'Dib,ARATH401187B98A7DE,YZ,247.82322,1,74.413,4,More than War,0,0.0
6670,SOMCXMF12A6D4FA0EA,53172,Para Sempre,AR6C8EJ1187FB3F473,Nelson Ned,149.4722,7,164.983,3,Antes Que Seja Tarde,0,0.0
6671,SOXEXXA12A8C140B83,312177,Fans,ARF2EHS1187B994F4E,Kings Of Leon,211.40853,7,125.19,4,Woo Hoo,2007,0.657074962
6672,SOQTWNU12AB0186528,419161,Spice 1 Presents... Thug Disease,ARSPC9J1187B9A7EA1,Ghetto Mafia,267.49342,9,93.991,4,Chicken Fed,0,
6673,SORXUZT12AB018AC61,517480,Brain Patch Error,ARA8X3M1187B9A13CA,Aphasia,984.55465,1,65.009,4,"mixture of noize (part two: walter sobchak"" - live extract)",2001,
6674,SOZSESR12AC468B782,735578,The Chi-Lites Live In Concert,ARUEYGC1187FB3D94B,The Chi-Lites,274.83383,9,139.925,4,The Coldest Days Of My Life,1972,0.473912518
6675,SONQTPR12AC4688276,744144,When Heaven Falls,ARW8K3V1187B9A4A14,Swans Of Avon,196.54485,4,166.011,4,When Heaven Falls,1995,
6676,SOARLQW12A6D4FAC77,176242,Da Bomb Vol 6,ARJ4B7V1187FB4CB90,DJ Godfather,45.08689,10,170.548,1,From Da Back,2003,0.0
6677,SOAQINO12AB0185F69,632983,The Man and the City,AR8TCLH1187B9A85E4,Piero Umiliani,140.79955,2,144.474,4,Centrali termiche,0,
6678,SOJLUMZ12AB0186CA1,658023,KPM 1000 Series: Gentle Sounds (Volume 2),AR2D0XK1187B98EC4A,Johnny Pearson,153.70404,5,113.761,4,Purple Haze,0,0.0
6679,SOHYEJU12AC3DF9CE7,694101,Rock 'em Dead,ARNRTFR1269FCD155C,Adam Richmond,36.10077,7,114.057,3,Pic & Run,0,
6680,SOOPQHG12AB01872B9,514078,Yo Yo Get Funky (2009 Remixes),ARLD4VD1187FB39009,Fast Eddie,278.54322,6,126.039,4,Yo Yo Get Funky,1990,
6681,SOSEGYU12AB01847FF,578298,Signature Songs,ARLQ5EV1187FB4491D,Don Francisco,395.15383,9,97.115,4,Gotta Tell Somebody,1991,0.265861049
6682,SOAXEBM12AB017E5F9,345564,Sir Bernard The Good Knight!,ARID75M1187B9B8341,Steve Green,126.37995,2,71.065,1,Launder_ Lather_ Swab & Shower,0,0.0
6683,SOKQGOQ12A8C13931A,42204,Pills 'n' Thrills And Bellyaches,ARPATQ21187B9ACAFC,Happy Mondays,200.80281,11,113.781,4,Grandbag's Funeral,1990,0.592054388
6684,SOBCRBS12A6D4FBC7A,239681,Louisiana Blues And Zydeco,ARDL6T21187FB36FDD,Clifton Chenier,191.13751,11,203.773,4,Clifton's Two Step,0,0.249065795
6685,SOHALYK12A8C13E218,347107,Gangsta Funk,ARV4I6F1187FB4D595,5th Ward Boyz,120.81587,9,95.466,3,Ghetto Curse Words (Chopped&Screwed),1994,
6687,SOSCUFQ12AB0184B0B,424018,In for the kill,ARW4P0V1187B9B182E,Inhume,185.20771,6,141.423,1,Inhume,2003,
6688,SOUUJHP12AB018FA32,769640,Arika Kane,ARKGGBJ122ECCBAC65,Arika Kane,236.66893,5,119.987,4,Never Really Knew U,0,0.231527682
6689,SOZSKYN12A8C13A883,299181,Martina,ARF3GX71187FB3EB66,Martina McBride,349.33506,1,127.434,4,God's Will,2003,0.664130346
6690,SOSWCXN12A6D4FAE3C,176456,Brenda Lee,ARGKD4W1187B990E04,Brenda Lee,188.26404,7,89.13,4,Your One And Only (LP Version),1960,0.244099686
6691,SOSHZVC12A58A79BC7,294758,The God Chasers,AREXX3T1187B989950,Scott Krippayne,231.07873,9,115.934,3,I Want To Know You More,0,0.279172345
6692,SOTBQXH12A8AE4778C,279981,New morning,ARWJHW61187B98FA8E,Papa Wemba,168.6722,2,83.529,5,Excuse me,1998,
6693,SOODZXH12A8C13A7CC,103843,David Shrinks,ARHTP2H1187B9A9A7F,Migraine,110.75873,9,153.372,3,Baby Doll,0,
6694,SOZALUE12AF729C714,600448,Go!,AR07QYZ1187FB5BF78,Letters To Cleo,220.76036,4,130.619,4,Co-Pilot (Album Version),1997,
6695,SOKGCTC12A8C13D300,261285,Martina,ARDNW1B1187FB4ABBB,Africando,460.48608,5,90.861,4,Lindas Africanas,2003,0.358976526
6696,SOFRYEV12A8C139B76,249417,Dr. Elmo's Twisted Christmas,AR45KNL1187B992E53,Dr. Elmo,223.26812,9,102.134,4,Here's to the Lonely,0,0.375984302
6697,SOFLXEI12A6D4F6639,47639,Business As Usual,ARSQDUN1187B98D7D7,EPMD,310.54322,7,98.037,7,Give The People,1990,
6698,SOUPAIZ12A6D4FAFD1,62337,An Anthology: The Elektra Years,ARHWVGW1187FB41479,The Paul Butterfield Blues Band,161.20118,5,68.055,7,Lovin' Cup ( Remastered '97 Version ),0,0.4316542
6699,SOVIUUB12AB017F36F,503061,Straight Shooter,ARD8JVH1187FB4DA04,Bad Company,365.24363,2,116.486,4,Call On Me,1975,0.55820027
6700,SOHNTCE12A3F1E997C,642828,Busy Body!!! Live In Tacoma 1964,ARLLRL61187B9B6698,The Sonics,143.64689,2,162.609,4,Tall Cool One,0,0.304169503
6701,SOJMHGU12AB01872F6,769587,Coro montenero,AR0PUK71187B9AC3C0,Chorus Line,150.69995,11,78.031,1,Mamma pettenami,0,
6702,SOCOKCJ12AB0180FAC,462727,Another Round,ARIT9Y51187FB364AE,The Irish Rovers,204.14649,7,238.875,1,Planxty Morgan Magan/ The Morning Dew,0,
6703,SOIXFAQ12A8C13F588,123416,The Rhythm Of The Night,ARNVCZC1187B9934F5,Corona,343.40526,8,126.954,4,You Gotta Be Movin,0,0.596176071
6704,SOIAZQK12A6D4FAE8C,45133,The Singles Collection,ARBUHDB1187FB3E72C,Bobby Vee,134.29506,8,155.264,3,Anonymous Phone Call,0,
6705,SONLOKJ12AB0187617,350409,Aftermath (UK Version),ARFCUN31187B9AD578,The Rolling Stones,189.67465,4,132.903,1,Think,1966,0.664228033
6706,SOIIKIF12A8C131B3F,284966,Rabbit Songs,ARC6UC81187B989062,Hem,222.74567,4,108.054,3,When I Was Drinking,2000,0.566707642
6707,SODDUCR12A58A7756F,13393,Marshall Crenshaw,AR2MD2P1187FB5B328,Marshall Crenshaw,95.86893,8,162.653,4,Rave On (Live 1982),2000,0.270775999
6708,SOSVMOH12AB018CAD1,802052,Lotus Groove,AR8WHID1187FB549B1,Mystic Rhythms Band,453.66812,5,122.875,4,Eden,0,
6709,SOHWDNK12A6D4F9837,47240,MTV Unplugged,ARMI8BW1187FB57B2E,Kiss,283.84608,8,149.012,4,Every Time I Look At You,0,
6710,SOAQIWX12A8C13C9AB,250395,A Pretty Gal's Love,ARPEJMN11F4C84080E,New Roanoke Jug Band,189.59628,2,96.064,1,A Pretty Gal's Love,0,
6711,SOODJVB12A58A7B187,651020,P.E.A.C.E / War,ARYZFGE1187FB39A8C,False Prophets,242.88608,0,119.048,4,Banana Split Republic,1984,0.382893364
6712,SODOQYK12A6D4F77FF,41943,Out Of Sight: More Sounds From The In Crowd,ARJ9DSA1187B990E00,John Mayall & The Bluesbreakers,156.9171,0,120.736,4,Looking Back,1997,
6713,SONTOZF12A8C138296,295707,Voy A Enamorarte,AR4O3MM1187FB3DF77,Gisselle,244.34893,10,78.571,4,Prefiero Decir Adios,0,0.243307018
6714,SOROWVN12A8C142E90,239126,No-One to Blame,AR7LIU31187B98EF11,Rita Chiarelli,208.40444,8,120.129,4,Grits Ain't Groceries,2004,0.0
6715,SOCEAHC12AB0186B7A,602012,Love Letters,ARVAE1F1187B994957,Gerald Veasley,251.21914,5,76.693,4,Love Letter,1999,
6716,SOAZGWL12A6D4F7AC2,33272,The Music of The Beatles In Bossa Nova,AREYIHC1187B99CE0B,Brasilian Tropical Orchestra,160.31302,5,159.848,4,Yesterday,1999,0.304169503
6717,SOZOVJG12AB018632B,504374,Mirror Music,ARJ66JQ1187B99D2FF,Wordsworth,254.98077,6,120.2,3,Gotta Pay (Produced by Oddisee),2004,0.444401715
6718,SOVURQM12A58A7EA86,415927,Solomon's Seal,ARVKAWO11F50C47C9A,Pentangle,224.80934,7,94.939,7,The Snows,0,0.413739836
6719,SOLUUHL12AB0181698,648911,The X-Files 5.0,ARTHEAP122BCFCD0B2,DJ X-Change,244.08771,1,136.993,4,3,0,
6720,SOJQGJR12AB017FF87,396810,La Toussaint,ARMEUT11187B9BA155,Steve Riley & The Mamou Playboys,189.64853,7,94.073,4,Katherine,1995,
6721,SOKZVFO12A8C136AE7,262877,Hahnenkampf Live,ARS6KFB1187FB59B12,K.I.Z.,331.31057,5,120.234,4,Walpurgisnacht,2007,
6722,SOEGTFO12A8C13EA14,240728,Uphill Battle,AR0B6VD1187B99C293,Uphill Battle,323.36934,2,107.329,4,Climate Control,2002,0.396700138
6723,SOKPOMF12AB01855A6,500837,Volvio La Alegria_ Vieja !!!,ARO0R521187B98A2D1,2 Minutos,178.72934,0,102.055,4,Tema De Adrian,2003,
6724,SOIHELV12AB018684B,716817,Reggeaton Unplugged,ARWWPKQ11F4C83D8E2,Baby Rasta & Gringo,219.42812,1,187.944,5,Avisame,0,
6725,SOVANGU12AB018AFF5,667442,The Sole Inhabitant,ARMG34A1187FB548A8,Thomas Dolby,265.45587,1,57.909,4,Windpower,1982,
6726,SOAMIZZ12AB0182A28,360241,Mr. McGregor,ARX5XTP1187FB3D8CC,Freddie McGregor,185.83465,5,167.48,4,Zion Chant (Album Version),0,0.450992312
6727,SODEVLC12AB0181F63,545985,Steel Box Collection - Candy Lo,AR126G61187B9B88A6,Candy Lo,210.6771,5,107.983,3,Suan Shu,0,0.383934684
6728,SOJAITM12AB017F0A3,406734,Rock vivo - Rockubano,ARCDLDD11F33E000A4,Varios,243.22567,4,85.319,5,Cuerda viva,0,
6729,SODTTUB12AB0184F48,338588,Chinese Democracy,ARM7EDF1187B9B3FA1,Guns N' Roses,352.96608,9,85.239,4,Catcher In The Rye,2008,0.710365671
6730,SOQXNZU12AB0186032,564601,Street Singer,ARMBDNQ1187FB3F3EC,Arthur Tracy,195.082,10,76.161,3,Marta (Rambling Rose Of The Woods),0,0.266955186
6731,SOJDMEC12A67AE0C83,174180,Fuse Box Glo / Mezzamorphis,ARUHT3M1187FB44FB4,Delirious,225.14893,2,91.162,4,God You Are My God,2000,0.304169503
6732,SOIRJSM12A8C14299D,610719,Huntington Beach,ARDK6QW1187B9B8D85,UK Subs,136.77669,4,137.277,1,Sk8 Tough,1986,0.215080319
6733,SOXPATI12AC907193E,693114,Above The Noise,ARI6NMB1187FB3FE1E,Jaime Jamgochian,231.60118,7,151.939,4,God Unchanging,2008,0.265861049
6734,SOKXVWW12AB017BA92,386484,40 Greatest Hits,ARZZRK91187B9A5CA5,Delroy Wilson,191.73832,7,142.066,4,Who Cares,1969,0.495421502
6735,SOTOCBL12A8C142E58,474768,Traveller,AR06USW1187FB4EACA,The Lord Weird Slough Feg,82.52036,8,125.418,3,The Spinward Marches,2003,
6736,SOHXUWV12A58A7B9A5,233908,Foreplay,ARDAE2T1187FB50796,Mr. Sancho,216.81587,10,100.008,5,Slow Love,0,0.6903178
6737,SORTBWU12AB017CC09,536933,Voz Y Sentimiento,ARXB7B21187B98BEF0,Marisela,232.14975,10,98.07,4,Decidete,0,0.212045405
6738,SOSELXM12A6D4F8129,45957,Fuse_ The,ARGFFA01187B9A2D11,Pennywise,154.85342,8,201.566,4,Yell Out,2005,0.749313511
6739,SOXWACL12A6D4F414B,128679,Never Enough - The Best Of Jesus Jones,AR2HXXS1187B9AF3E2,Jesus Jones,227.73506,4,110.47,4,All The Answers,1989,0.394394856
6740,SOUDAKO12A6D4F6A89,29535,Snap,ARJG2ID1187B9A767E,The Jam,135.83628,0,139.826,4,Start!,1980,0.413739836
6741,SOMVNKZ12A6D4FC54F,229185,Slap Me Five,AR22KZ51187B9A0A31,Five Fingers of Funk,259.3171,9,96.627,4,Posters,1995,
6742,SOZTOAE12A8C142E86,427581,Imperialism,ARJ0NBU1187B9AA8FA,Vulgar Pigeons,125.98812,5,132.136,4,O.R.P.,2004,0.0
6743,SOMICNN12A6D4FB16E,226559,Sanddollars EP,AR0B3RS1187FB48F5D,Why?,190.14485,9,116.036,1,Sanddollars,0,0.658241437
6744,SOKSBBB12A6D4F653A,26453,Certified Hits,AR7SF1N1187B9A91D1,John Berry,185.7824,11,101.04,4,Ninety Miles An Hour,0,0.265861049
6745,SOVAASF12A8C13941E,104584,The Papercut Chronicles,ARGMGHN1187B9B4213,Gym Class Heroes,186.46159,2,160.938,1,Simple Livin' (Album Version),2005,0.241655252
6746,SOKQYMF12AB0180F2A,621397,Animals or Human,AR19JS91187B98CB66,Captain Hollywood Project,235.62404,0,159.083,4,Find Another Way,1995,0.525497119
6747,SOUTGSH12AB01844C1,458759,Peret Y Su Rumba,AR5OHUU1187FB55B10,Peret,124.39465,7,240.064,4,Clavo Y Martillo,0,
6748,SOFJSYG12A8C141D50,120255,Dealin' w/50,AR23C041187FB4D534,50 Cent,27.68934,10,152.227,1,In Da House Skit,2007,
6749,SOUAFIJ12A58A7CC67,270470,The Singles,AR1USMR1187B9B6CD1,Tullycraft,206.13179,5,144.438,4,Loveless,1999,0.355285536
6750,SOIKIJC12AB01839D1,519966,Popcorn,AR3CLBX1187FB5A307,Richi M.,350.22322,7,131.01,4,Popcorn,2000,
6751,SOTNYOE12A8C136ACD,262877,Hahnenkampf Live,ARS6KFB1187FB59B12,K.I.Z.,234.68363,4,183.619,3,Freiwild,2005,
6752,SOOEUXS12AB018AB2F,570866,RAM 15x15 Vol 2,ARZRR0M1187FB3EE0A,Sub Focus,292.98893,0,173.903,4,Juno,2005,0.521659258
6754,SOVGOEH12AB0189841,513176,Warped,AR05KQA1187B9963B3,D'Molls,259.16036,2,111.217,4,Father Time (Album Version),0,
6755,SOFUYVH12A6D4F9FF3,60611,Bodies_ Rest & Motion [Original Score],AR7B2HD1187B9A5161,Michael Convertino,159.16363,10,172.221,5,Main Title [Bodies_ Rest & Motion] (2006 Remastered LP Version),0,
6756,SOUGLCH12A8C140306,480199,Our Favorite Things,AR9O0LF1187B99D0D1,Aisha Duo,288.60036,1,86.903,5,Beneath an Evening Sky,2005,0.417641648
6757,SOFRCOR12A8C13DCE7,117302,Bob Wills Sings And Plays,AR9OLFX1187B9A5762,Bob Wills,107.93751,8,157.699,1,South,1991,
6758,SOHAMPZ12AB018AB4A,814030,When The Broken Hearted Love Again,ARORFIN1187FB3BE5C,Danielle Bollinger,555.54567,1,130.001,4,When the Broken Hearted Love Again,2006,
6760,SORUPAW12A8C134375,256249,Imitations Of Life,ARY0W1O1187FB5B8C0,H-Town,289.30567,3,124.152,4,Sex Dance,0,0.463849078
6761,SOOFFET12AB0181D0D,415991,Little Brother,ARATR0U1187B9B76D0,Dead To Me,105.42975,8,93.161,4,What's Wrong,2008,0.561692411
6762,SODOOMJ12AB0185178,568321,Rise Up,ARPTJHV11F4C83EF53,Mighty Diamonds,215.562,2,86.205,4,Searching,0,0.0
6763,SOSZMFP12AAF3B5692,323827,Arrival,AR72Q9R1187B98A664,Hatiras,177.13587,2,93.749,3,Final Flash,2002,0.0
